Time step, X values, Set 1 Solution, Set 1 Analytical, Set 1 Error, Set 2 Solution, Set 2 Analytical, Set 2 Error
5, 26.1905,1,1,0,0,2.72674e-92,-2.72674e-92
5, 26.4411,1,1,0,0,6.0968e-95,-6.0968e-95
5, 26.6917,1,1,0,0,1.24952e-97,-1.24952e-97
5, 26.9424,1,1,0,0,2.34729e-100,-2.34729e-100
5, 27.193,1,1,0,0,4.04178e-103,-4.04178e-103
5, 27.4436,1,1,0,0,6.37913e-106,-6.37913e-106
5, 27.6942,1,1,0,0,9.22853e-109,-9.22853e-109
5, 27.9449,1,1,0,0,1.22373e-111,-1.22373e-111
5, 28.1955,1,1,0,0,1.48738e-114,-1.48738e-114
5, 28.4461,1,1,0,0,1.65706e-117,-1.65706e-117
5, 28.6967,1,1,0,0,1.69215e-120,-1.69215e-120
5, 28.9474,1,1,0,0,1.58388e-123,-1.58388e-123
5, 29.198,1,1,0,0,1.3589e-126,-1.3589e-126
5, 29.4486,1,1,0,0,1.06865e-129,-1.06865e-129
5, 29.6992,1,1,0,0,7.7031e-133,-7.7031e-133
5, 29.9499,1,1,0,0,5.08954e-136,-5.08954e-136
5, 30.2005,1,1,0,0,3.08229e-139,-3.08229e-139
5, 30.4511,1,1,0,0,1.711e-142,-1.711e-142
5, 30.7018,1,1,0,0,8.70583e-146,-8.70583e-146
5, 30.9524,1,1,0,0,4.06024e-149,-4.06024e-149
5, 31.203,1,1,0,0,1.73571e-152,-1.73571e-152
5, 31.4536,1,1,0,0,6.80117e-156,-6.80117e-156
5, 31.7043,1,1,0,0,2.44271e-159,-2.44271e-159
5, 31.9549,1,1,0,0,8.04163e-163,-8.04163e-163
5, 32.2055,1,1,0,0,2.4266e-166,-2.4266e-166
5, 32.4561,1,1,0,0,6.71174e-170,-6.71174e-170
5, 32.7068,1,1,0,0,1.70159e-173,-1.70159e-173
5, 32.9574,1,1,0,0,3.95417e-177,-3.95417e-177
5, 33.208,1,1,0,0,8.42245e-181,-8.42245e-181
5, 33.4586,1,1,0,0,1.64439e-184,-1.64439e-184
5, 33.7093,1,1,0,0,2.94275e-188,-2.94275e-188
5, 33.9599,1,1,0,0,4.82707e-192,-4.82707e-192
5, 34.2105,1,1,0,0,7.25767e-196,-7.25767e-196
5, 34.4612,1,1,0,0,1.00021e-199,-1.00021e-199
5, 34.7118,1,1,0,0,1.26349e-203,-1.26349e-203
5, 34.9624,1,1,0,0,1.46296e-207,-1.46296e-207
5, 35.213,1,1,0,0,1.55265e-211,-1.55265e-211
5, 35.4637,1,1,0,0,1.51043e-215,-1.51043e-215
5, 35.7143,1,1,0,0,1.34681e-219,-1.34681e-219
5, 35.9649,1,1,0,0,1.10077e-223,-1.10077e-223
5, 36.2155,1,1,0,0,8.2465e-228,-8.2465e-228
5, 36.4662,1,1,0,0,5.66271e-232,-5.66271e-232
5, 36.7168,1,1,0,0,3.5642e-236,-3.5642e-236
5, 36.9674,1,1,0,0,2.05628e-240,-2.05628e-240
5, 37.218,1,1,0,0,1.08738e-244,-1.08738e-244
5, 37.4687,1,1,0,0,5.27069e-249,-5.27069e-249
5, 37.7193,1,1,0,0,2.34172e-253,-2.34172e-253
5, 37.9699,1,1,0,0,9.53638e-258,-9.53638e-258
5, 38.2206,1,1,0,0,3.55972e-262,-3.55972e-262
5, 38.4712,1,1,0,0,1.21795e-266,-1.21795e-266
5, 38.7218,1,1,0,0,3.81967e-271,-3.81967e-271
5, 38.9724,1,1,0,0,1.09801e-275,-1.09801e-275
5, 39.2231,1,1,0,0,2.89312e-280,-2.89312e-280
5, 39.4737,1,1,0,0,6.9873e-285,-6.9873e-285
5, 39.7243,1,1,0,0,1.5468e-289,-1.5468e-289
5, 39.9749,1,1,0,0,3.13866e-294,-3.13866e-294
5, 40.2256,1,1,0,0,5.83761e-299,-5.83761e-299
5, 40.4762,1,1,0,0,9.95195e-304,-9.95195e-304
5, 40.7268,1,1,0,0,1.55512e-308,-1.55512e-308
5, 40.9774,1,1,0,0,2.22742e-313,-2.22742e-313
5, 41.2281,1,1,0,0,2.9243e-318,-2.9243e-318
5, 41.4787,1,1,0,0,3.45846e-323,-3.45846e-323
5, 41.7293,1,1,0,0,0,0
5, 41.9799,1,1,0,0,0,0
5, 42.2306,1,1,0,0,0,0
5, 42.4812,1,1,0,0,0,0
5, 42.7318,1,1,0,0,0,0
5, 42.9825,1,1,0,0,0,0
5, 43.2331,1,1,0,0,0,0
5, 43.4837,1,1,0,0,0,0
5, 43.7343,1,1,0,0,0,0
5, 43.985,1,1,0,0,0,0
5, 44.2356,1,1,0,0,0,0
5, 44.4862,1,1,0,0,0,0
5, 44.7368,1,1,0,0,0,0
5, 44.9875,1,1,0,0,0,0
5, 45.2381,1,1,0,0,0,0
5, 45.4887,1,1,0,0,0,0
5, 45.7393,1,1,0,0,0,0
5, 45.99,1,1,0,0,0,0
5, 46.2406,1,1,0,0,0,0
5, 46.4912,1,1,0,0,0,0
5, 46.7419,1,1,0,0,0,0
5, 46.9925,1,1,0,0,0,0
5, 47.2431,1,1,0,0,0,0
5, 47.4937,1,1,0,0,0,0
5, 47.7444,1,1,0,0,0,0
5, 47.995,1,1,0,0,0,0
5, 48.2456,1,1,0,0,0,0
5, 48.4962,1,1,0,0,0,0
5, 48.7469,1,1,0,0,0,0
5, 48.9975,1,1,0,0,0,0
5, 49.2481,1,1,0,0,0,0
5, 49.4987,1,1,0,0,0,0
5, 49.7494,1,1,0,0,0,0
5, 50,1,1,0,0,0,0
10, -50,0,0,0,0,0,0
10, -49.7494,-4.83901e-18,0,-1.15183e-10,0.301244,0,0.301244
10, -49.4987,6.73737e-18,0,1.07321e-09,0.926986,0,0.926986
10, -49.2481,7.7023e-17,0,1.11357e-09,0.791958,0,0.791958
10, -48.9975,-8.43495e-17,0,-1.09999e-08,0.620545,0,0.620545
10, -48.7469,-6.81871e-16,0,-1.18244e-08,0.446003,0,0.446003
10, -48.4962,5.39711e-16,0,7.27999e-08,0.294059,0,0.294059
10, -48.2456,4.93154e-15,0,1.10609e-07,0.177867,0,0.177867
10, -47.995,-2.08942e-15,0,-3.55971e-07,0.0987063,0,0.0987063
10, -47.7444,-3.13351e-14,0,-8.3057e-07,0.0502572,0,0.0502572
10, -47.4937,-1.40803e-17,0,1.16807e-06,0.0234783,0,0.0234783
10, -47.2431,1.77626e-13,0,4.87318e-06,0.0100637,0,0.0100637
10, -46.9925,8.57525e-14,0,-8.98245e-07,0.00395792,0,0.00395792
10, -46.7419,-8.91013e-13,0,-2.14451e-05,0.00142823,0,0.00142823
10, -46.4912,-9.39386e-13,0,-1.81491e-05,0.000472867,0,0.000472867
10, -46.2406,3.84082e-12,0,6.23107e-05,0.000143644,0,0.000143644
10, -45.99,6.97095e-12,0,0.000136717,4.00337e-05,0,4.00337e-05
10, -45.7393,-1.32152e-11,0,-5.2623e-05,1.02364e-05,0,1.02364e-05
